#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.33e+06  |3892653956|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
          sts_serial|  12|    100000|     100|0.77340255|  PASSED  
          sts_serial|  12|    100000|     100|0.37753794|  PASSED  
          sts_serial|  13|    100000|     100|0.65512636|  PASSED  
          sts_serial|  13|    100000|     100|0.22564017|  PASSED  
          sts_serial|  14|    100000|     100|0.97772403|  PASSED  
          sts_serial|  14|    100000|     100|0.82251656|  PASSED  
          sts_serial|  15|    100000|     100|0.49125536|  PASSED  
          sts_serial|  15|    100000|     100|0.58856782|  PASSED  
          sts_serial|  16|    100000|     100|0.64861210|  PASSED  
          sts_serial|  16|    100000|     100|0.96361162|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.00172555|   WEAK   
         rgb_bitdist|   2|    100000|     100|0.42333713|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.31129283|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.16307835|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.62630971|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.43225564|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.88888527|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.67330250|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.84471419|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.65533311|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.98919916|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.90864591|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.07292341|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.21671000|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.82106392|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.75845279|  PASSED  
    rgb_permutations|   2|    100000|     100|0.19662532|  PASSED  
    rgb_permutations|   3|    100000|     100|0.95263005|  PASSED  
    rgb_permutations|   4|    100000|     100|0.64580848|  PASSED  
    rgb_permutations|   5|    100000|     100|0.70704695|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.26514464|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.02914373|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.35061330|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.44877302|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.62160782|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.40687871|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.68528899|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.93410444|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.60727139|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.85440547|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.55522778|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.96361581|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.66553917|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.82687454|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.97239444|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.77387766|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.39611036|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.93654615|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.80006695|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.63827808|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.24050003|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.06641603|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.96317894|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.18420345|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.07843893|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.62870421|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.96511478|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.36066374|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.60528802|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.81386173|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.95409605|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.37165884|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.47649510|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.08967001|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.45209386|  PASSED  
             dab_dct| 256|     50000|       1|0.73676361|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.40359596|  PASSED  
        dab_filltree|  32|  15000000|       1|0.56048870|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.46419757|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.63369657|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.01246127|  PASSED  
